user_name,url,created_at,map1,votes1,map2,votes2,map3,votes3,total_votes,percent1,percent2,percent3,winner
Gurkmeister,https://www.twitch.tv/videos/2501705129,2025-07-02,AATLIS,3,COLOSSEO,5,SURAVASA,1,9,0.3333333333333333,0.5555555555555556,0.1111111111111111,COLOSSEO
Gurkmeister,https://www.twitch.tv/videos/2501705129,2025-07-02,RUNASAPI,0,SHAMBALI MONASTERY,2,ILIOS,6,8,0.0,0.25,0.75,ILIOS
Gurkmeister,https://www.twitch.tv/videos/2501705129,2025-07-02,NUMBANI,0,WATCHPOINT: GIBRALTAR,4,AATLIS,1,5,0.0,0.8,0.2,WATCHPOINT: GIBRALTAR
NenWhy,https://www.twitch.tv/videos/2502966215,2025-07-03,OASIS,7,HAVANA,0,NUMBANI,0,7,1.0,0.0,0.0,OASIS
NenWhy,https://www.twitch.tv/videos/2502966215,2025-07-03,COLOSSEO,6,AATLIS,1,SHAMBALI MONASTERY,0,7,0.8571428571428571,0.14285714285714285,0.0,COLOSSEO
NenWhy,https://www.twitch.tv/videos/2502966215,2025-07-03,NEW QUEEN STREET,1,SURAVASA,6,MIDTOWN,1,8,0.125,0.75,0.125,SURAVASA
NenWhy,https://www.twitch.tv/videos/2502966215,2025-07-03,JUNKERTOWN,2,DORADO,0,HOLLYWOOD,4,6,0.3333333333333333,0.0,0.6666666666666666,HOLLYWOOD
NenWhy,https://www.twitch.tv/videos/2502966215,2025-07-03,RIALTO,4,EICHENWALDE,4,PARAÍSO,0,8,0.5,0.5,0.0,draw
NenWhy,https://www.twitch.tv/videos/2502966215,2025-07-03,HOLLYWOOD,0,RUNASAPI,6,AATLIS,3,9,0.0,0.6666666666666666,0.3333333333333333,RUNASAPI
NenWhy,https://www.twitch.tv/videos/2502966215,2025-07-03,SHAMBALI MONASTERY,1,CIRCUIT ROYAL,3,KING'S ROW,2,6,0.16666666666666666,0.5,0.3333333333333333,CIRCUIT ROYAL
NenWhy,https://www.twitch.tv/videos/2502966215,2025-07-03,MIDTOWN,1,JUNKERTOWN,1,NEW QUEEN STREET,4,6,0.16666666666666666,0.16666666666666666,0.6666666666666666,NEW QUEEN STREET
NenWhy,https://www.twitch.tv/videos/2502966215,2025-07-03,RIALTO,2,ANTARCTIC PENINSULA,3,NEW JUNK CITY,3,8,0.25,0.375,0.375,draw
NenWhy,https://www.twitch.tv/videos/2502966215,2025-07-03,MIDTOWN,0,NEPAL,6,BLIZZARD WORLD,1,7,0.0,0.8571428571428571,0.14285714285714285,NEPAL
NenWhy,https://www.twitch.tv/videos/2502966215,2025-07-03,DORADO,2,SHAMBALI MONASTERY,0,NEPAL,6,8,0.25,0.0,0.75,NEPAL
NenWhy,https://www.twitch.tv/videos/2502966215,2025-07-03,HOLLYWOOD,0,ESPERANÇA,6,BLIZZARD WORLD,0,6,0.0,1.0,0.0,ESPERANÇA
NenWhy,https://www.twitch.tv/videos/2502966215,2025-07-03,WATCHPOINT: GIBRALTAR,7,JUNKERTOWN,0,AATLIS,1,8,0.875,0.0,0.125,WATCHPOINT: GIBRALTAR
NenWhy,https://www.twitch.tv/videos/2502966215,2025-07-03,RUNASAPI,5,HOLLYWOOD,0,AATLIS,2,7,0.7142857142857143,0.0,0.2857142857142857,RUNASAPI
NenWhy,https://www.twitch.tv/videos/2502966215,2025-07-03,ROUTE 66,0,ANTARCTIC PENINSULA,3,BUSAN,4,7,0.0,0.42857142857142855,0.5714285714285714,BUSAN
